date,arena,age_group,home,away,parallel_slot
2027-04-17,Varner Arena / Askerhallen,U7,Frisk Asker 2,Jutul Rød,0
2027-04-17,Varner Arena / Askerhallen,U7,Jar Svart,Holmen Hockey Sort,1
2027-04-17,Varner Arena / Askerhallen,U7,Jutul Grønn,Frisk Asker 3,2
2027-04-17,Varner Arena / Askerhallen,U7,Holmen Hockey Hvit,Jar Rød,3
2027-04-17,Varner Arena / Askerhallen,U7,Frisk Asker 2,Jar Svart,0
2027-04-17,Varner Arena / Askerhallen,U7,Jutul Rød,Jutul Grønn,1
2027-04-17,Varner Arena / Askerhallen,U7,Holmen Hockey Sort,Holmen Hockey Hvit,2
2027-04-17,Varner Arena / Askerhallen,U7,Frisk Asker 3,Jar Rød,3
2027-04-17,Varner Arena / Askerhallen,U7,Frisk Asker 2,Jutul Grønn,0
2027-04-17,Varner Arena / Askerhallen,U7,Holmen Hockey Hvit,Jar Svart,1
2027-04-17,Varner Arena / Askerhallen,U7,Jar Rød,Jutul Rød,2
2027-04-17,Varner Arena / Askerhallen,U7,Frisk Asker 3,Holmen Hockey Sort,3
2027-04-17,Varner Arena / Askerhallen,U7,Frisk Asker 2,Holmen Hockey Hvit,0
2027-04-17,Varner Arena / Askerhallen,U7,Jutul Grønn,Jar Rød,1
2027-04-17,Varner Arena / Askerhallen,U7,Jar Svart,Frisk Asker 3,2
2027-04-17,Varner Arena / Askerhallen,U7,Jutul Rød,Holmen Hockey Sort,3
2027-04-17,Varner Arena / Askerhallen,U7,Frisk Asker 2,Jar Rød,0
2027-04-17,Varner Arena / Askerhallen,U7,Frisk Asker 3,Holmen Hockey Hvit,1
2027-04-17,Varner Arena / Askerhallen,U7,Holmen Hockey Sort,Jutul Grønn,2
2027-04-17,Varner Arena / Askerhallen,U7,Jutul Rød,Jar Svart,3
2027-04-17,Varner Arena / Askerhallen,U7,Frisk Asker 2,Frisk Asker 3,0
2027-04-17,Varner Arena / Askerhallen,U7,Jar Rød,Holmen Hockey Sort,1
2027-04-17,Varner Arena / Askerhallen,U7,Holmen Hockey Hvit,Jutul Rød,2
2027-04-17,Varner Arena / Askerhallen,U7,Jutul Grønn,Jar Svart,3
